human_ids,virus_ids,scores
A1IGU5,YP_009344846.1,0.12204764783382416
A1IGU5,AIY35075.1,0.3433419466018677
A1IGU5,YP_182395.2,0.15646743774414062
A1IGU5,YP_010113358.1,0.11256896704435349
A1IGU5,CAP08082.1,0.22265101969242096
A1IGU5,YP_005296360.1,0.10795897245407104
A1IGU5,YP_009344948.1,0.17032872140407562
A1IGU5,YP_214152.1,0.1158110573887825
A1IGU5,AIY35091.1,0.3982475996017456
A1IGU5,YP_068257.1,0.12190161645412445
A1IGU5,YP_214151.1,0.3894156515598297
A1IGU5,YP_214052.1,0.2255733162164688
A1IGU5,YP_001033938.1,0.17159821093082428
A1IGU5,CAP08098.1,0.3324451744556427
A1IGU5,AFD21935.1,0.11761071532964706
A1IGU5,YP_009252244.1,0.1293657422065735
A1IGU5,YP_009344890.1,0.22334082424640656
A1IGU5,YP_005296265.1,0.1410071700811386
A1IGU5,YP_009344941.1,0.1340758204460144
A1IGU5,YP_068246.1,0.15765300393104553
A1IGU5,YP_010097088.1,0.06167528033256531
A1IGU5,YP_010113373.1,0.17148619890213013
A1IGU5,AAA47731.1,0.41791921854019165
A1IGU5,YP_009344943.1,0.39757463335990906
A1IGU5,AEV55087.1,0.13776443898677826
A1IGU5,YP_009344859.1,0.07642015069723129
A1IGU5,YP_001034007.1,0.20400725305080414
A1IGU5,YP_068309.1,0.11835018545389175
A1IGU5,CAP08135.1,0.08346576988697052
A1IGU5,YP_068383.1,0.331575483083725
A1IGU5,AFD21886.1,0.2871980667114258
A1IGU5,AIH06862.1,0.6982288956642151
A1IGU5,YP_009140489.1,0.2704084813594818
A1IGU5,YP_009344901.1,0.17489095032215118
A1IGU5,YP_068177.1,0.10108058154582977
A1IGU5,AAD21388.1,0.21887247264385223
A1IGU5,YP_068365.1,0.4696179926395416
A1IGU5,AFL47802.1,0.22182634472846985
A1IGU5,YP_010097632.1,0.1479141265153885
A1IGU5,YP_010097101.1,0.12204324454069138
A1IGU5,YP_009703085.1,0.5222825407981873
A1IGU5,YP_001033978.1,0.2563691735267639
A1IGU5,NP_570238.1,0.10468228161334991
A1IGU5,YP_214144.1,0.40094316005706787
A1IGU5,ACN89688.1,0.27362173795700073
A1IGU5,YP_007195269.1,0.17656473815441132
A1IGU5,BAA82952.1,0.166838139295578
A1IGU5,ACN89750.1,0.5229517221450806
A1IGU5,NP_066840.1,0.17282071709632874
A1IGU5,YP_009252290.1,0.42012056708335876
A1IGU5,YP_009703191.1,0.068606898188591
A1IGU5,YP_068392.1,0.331575483083725
A1IGU5,NP_015543.1,0.21460016071796417
A1IGU5,YP_003896056.1,0.15849043428897858
A1IGU5,YP_009507376.1,0.48841649293899536
A1IGU5,YP_009270626.1,0.24661223590373993
A1IGU5,YP_009552044.1,0.47226065397262573
A1IGU5,YP_068146.1,0.21715524792671204
A1IGU5,YP_068162.1,0.19033075869083405
A1IGU5,YP_003587899.1,0.4316072165966034
A1IGU5,NP_108656.1,0.20060181617736816
A1IGU5,YP_182381.2,0.2336801290512085
A1IGU5,NP_015537.1,0.2910023033618927
A1IGU5,YP_009252234.1,0.17098556458950043
P16389,AAA47732.1,0.40652528405189514
P32239,YP_004346917.1,0.15898479521274567
Q92626,YP_068155.1,0.39499008655548096
Q96CG8,YP_009703144.1,0.11553140729665756
Q9UIF9,YP_068258.1,0.12436898052692413
O43286,YP_009344914.1,0.15194447338581085
P38606,AIY35076.1,0.5566757321357727
Q5GH72,NP_015536.1,0.1180470734834671
Q5VVH2,YP_214045.1,0.2985277473926544
Q86Y91,AAB59904.1,0.46149399876594543
P35557,YP_005296230.1,0.07057323306798935
Q6ZVZ8,YP_010097065.1,0.09486056119203568
Q96SL1,YP_008493020.1,0.05395039916038513
Q8TBE9,AIB07790.1,0.6856983304023743
Q6UX15,YP_010097132.1,0.15570257604122162
P22460,NP_108665.1,0.10099741071462631
O75443,YP_010113352.1,0.0888865515589714
Q6PEW0,AEV54990.1,0.13586340844631195
P01213,ACN89752.1,0.5367816090583801
Q8N2I2,YP_009094044.1,0.029482880607247353
Q63HN1,YP_008492971.1,0.1166238784790039
Q9NVH6,YP_010097111.1,0.05387651175260544
O95760,YP_008492999.1,0.06815457344055176
Q9UIF9,YP_008492992.1,0.19571827352046967
Q16819,BAA82904.1,0.16874709725379944
O15116,YP_009505551.1,0.5935729742050171
Q5T0D9,AIK28875.1,0.18037152290344238
Q6PEV8,AFD22131.1,0.10023830085992813
Q9NR50,NP_066874.1,0.11862179636955261
Q9BQ95,AP_000243.1,0.09620317816734314
P81277,AEV55032.1,0.21572256088256836
Q9H5L6,AAD21384.1,0.14272844791412354
Q6P587,YP_067983.1,0.15031667053699493
O00626,YP_068279.1,0.15372978150844574
Q9C000,YP_068189.1,0.1219053715467453
Q9ULV3,CAP08067.1,0.12446080148220062
P04553,YP_068324.1,0.18118710815906525
Q6UXL0,YP_010113405.1,0.15387502312660217
P43631,CAP08188.1,0.1361173838376999
Q7L1I2,YP_009513245.1,0.21802078187465668
Q9UF47,YP_009915698.1,0.21870465576648712
Q9H869,YP_209231.1,0.4491826295852661
Q8IZP7,YP_009703060.1,0.23031622171401978
Q9H869,YP_009703080.1,0.2165328860282898
P04141,NP_041244.1,0.18299029767513275
P54274,AAD21379.1,0.16057787835597992
Q7RTS3,YP_010113342.1,0.07542216032743454
Q9UHB4,YP_214106.1,0.301209032535553
Q86VD7,YP_008145323.1,0.12586887180805206
Q9NQP4,CAP08151.1,0.2006458044052124
Q50LG9,YP_009505577.1,0.1717289686203003
Q69YL0,CAP08134.1,0.11761141568422318
Q9NX76,YP_008136236.1,0.11630718410015106
Q16655,AFD22048.1,0.1864604353904724
Q96FT9,YP_009109580.1,0.10875709354877472
Q9HAD4,YP_008493012.1,0.1531088799238205
P22033,AEV55030.1,0.31394803524017334
Q9H6V9,YP_004895385.1,0.2640528976917267
Q6XPR3,YP_009344937.1,0.31098300218582153
Q5VTD9,YP_005296359.1,0.10304734855890274
Q96K75,AEV55014.1,0.03084287978708744
P17026,YP_009703104.1,0.10796517133712769
Q6SA08,YP_009703079.1,0.12209604680538177
P21741,YP_068221.1,0.23385554552078247
O15146,NP_108663.1,0.09476391971111298
Q9BVQ7,YP_009344954.1,0.3675139844417572
Q13258,YP_005296202.1,0.05293818563222885
Q96PE2,NP_570793.1,0.10791861265897751
Q8IU54,YP_009344863.1,0.06830655038356781
P27352,YP_009703086.1,0.36048251390457153
Q13356,AER30025.1,0.16370424628257751
Q9Y240,YP_009223.1,0.32089531421661377
Q4G0W2,CAP08133.1,0.36360660195350647
O14718,YP_007985638.1,0.1687583029270172
P01589,YP_173334.1,0.11595167219638824
P18433,NP_570218.1,0.0893225222826004
Q7Z4P5,YP_010113276.1,0.07438953220844269
Q9C0D3,AP_000057.1,0.12185616791248322
Q96I27,AFD21873.1,0.03883055970072746
O43290,CAP08170.1,0.31325098872184753
Q96FF9,AEV54968.1,0.07688771933317184
Q9NS67,YP_009109625.1,0.07145305722951889
Q9NQV7,YP_067943.1,0.15349191427230835
O00273,ACN89780.1,0.4283261299133301
Q969T9,NP_570782.1,0.6767297387123108
P50591,NP_570292.1,0.12063572555780411
Q6J9G0,YP_009449556.1,0.1765546351671219
Q13356,AIY35061.1,0.5322509407997131
Q9ULJ3,YP_001033980.1,0.32106512784957886
Q8WTR2,YP_068132.1,0.1553574651479721
Q7Z4P5,AFW97367.1,0.2374134361743927
O94876,YP_010097657.1,0.299297571182251
Q7Z624,YP_009824980.1,0.4389518201351166
Q9C0D3,YP_182406.1,0.1959102898836136
A0A5B9,AP_000619.1,0.22051043808460236
Q8IYA7,YP_068234.1,0.31172215938568115
Q69YN4,YP_004123734.1,0.5238010883331299
P04003,YP_008492961.1,0.10923747718334198
Q6N043,YP_009021874.1,0.2797919809818268
Q9BYE2,YP_182349.1,0.1789991557598114
Q9UNA1,AAW02838.1,0.5143126845359802
Q3MIP1,YP_008520243.1,0.09202295541763306
Q9NWU5,YP_009252295.1,0.1804220825433731
P47985,YP_173330.1,0.16435764729976654
Q9NQV7,YP_170705.1,0.054982081055641174
Q5TA89,YP_009703136.1,0.12716001272201538
Q16820,NP_066873.1,0.2596738040447235
Q15306,NP_570308.1,0.10761083662509918
Q9NZQ7,YP_009344951.1,0.5661875605583191
O00584,BAA82945.1,0.09575840830802917
Q6WRX3,YP_003587832.1,0.10993447154760361
Q9BRP4,YP_173331.1,0.1822662651538849
Q9P2J2,AFD22140.1,0.09923350811004639
Q9NQS3,YP_068285.1,0.1606500893831253
P04141,YP_009109621.1,0.16208416223526
Q6DWJ6,YP_009344849.1,0.10375295579433441
Q9P2K2,YP_009109624.1,0.14719393849372864
Q9ULD4,YP_010113421.1,0.6400891542434692
P51170,NP_066909.1,0.17623448371887207
P18075,YP_010097696.1,0.08123522996902466
P04003,YP_010097627.1,0.07675157487392426
Q15699,AIB07798.1,0.6650800704956055
Q7L0J3,AFD97610.1,0.24809640645980835
P02790,YP_009094040.1,0.12804237008094788
P04003,YP_214084.1,0.31647977232933044
Q05209,YP_007985669.1,0.7259857058525085
P29536,YP_068284.1,0.2257722169160843
Q86YJ6,NP_597698.1,0.21583476662635803
O96007,YP_010097128.1,0.08780703693628311
P51816,AEV55064.1,0.25873732566833496
Q7RTR0,YP_009126912.1,0.1327376812696457
Q9NNX1,YP_005296205.1,0.22236491739749908
O43914,YP_009703107.1,0.13195888698101044
Q9HBE4,AAD43256.1,0.30501487851142883
O94952,YP_009703164.1,0.1654052436351776
Q96PC5,AAD43255.1,0.39643779397010803
Q7Z4H3,YP_001033971.1,0.17302368581295013
Q96FF9,YP_001648804.1,0.3551245331764221
Q9NQ38,YP_009199244.1,0.08401958644390106
P35321,YP_214048.1,0.19590669870376587
Q7Z6G8,AFD22034.1,0.12333814054727554
Q8IZJ3,YP_004123743.1,0.0677698627114296
Q10587,AFD22001.1,0.13612942397594452
O60479,AEV55081.1,0.49258220195770264
Q9BRR9,YP_009094440.1,0.15786024928092957
Q6AI12,YP_001033987.1,0.2542996406555176
P31639,NP_108652.1,0.1365979164838791
P21741,BAA82937.1,0.2013099193572998
P57739,YP_003587830.1,0.1886923611164093
Q96AG3,NP_066888.1,0.16705182194709778
P05451,AIY35105.1,0.1510070115327835
P22531,YP_010097664.1,0.10759714245796204
P46597,NP_570183.1,0.07122604548931122
Q7Z3D6,YP_009344845.1,0.10240510106086731
Q8ND24,YP_010113319.1,0.10652133822441101
Q9Y223,ABG89311.1,0.05445118248462677
P29376,YP_009703187.1,0.10747800022363663
O15519,AAA47734.1,0.24069517850875854
A5PKW4,YP_009703123.1,0.17587363719940186
P04141,YP_009703083.1,0.43155622482299805
P19484,NP_570294.1,0.10488700121641159
Q9BY15,YP_182407.1,0.17976036667823792
Q9BZZ2,YP_068127.1,0.16158674657344818
Q5GH72,YP_214143.1,0.11558909714221954
Q7Z624,NP_570744.1,0.15991483628749847
P29536,YP_009703194.1,0.6938697099685669
Q8TF62,YP_068311.1,0.6907132863998413
Q6ZVZ8,YP_214094.1,0.24949106574058533
Q5EB52,YP_182343.1,0.22141386568546295
O94952,ADE18855.1,0.34794119000434875
Q6P1Q9,NP_066881.1,0.1263706386089325
Q13356,YP_004123735.1,0.462380051612854
P47985,ABI74616.1,0.15354293584823608
P46597,YP_009344855.1,0.10853061079978943
O76041,YP_068120.1,0.44593092799186707
P22001,YP_010113312.1,0.5186376571655273
Q9H4Z3,AEV55086.1,0.1068616434931755
Q3MIP1,YP_005296350.1,0.0705893412232399
A1IGU5,YP_008136234.1,0.2555682957172394
Q15468,AEV55084.1,0.11617085337638855
Q96FF9,YP_010097116.1,0.16667276620864868
P52945,AP_000364.1,0.1628931611776352
Q5T5J6,ACU27453.1,0.5326781272888184
P41271,YP_068161.1,0.2109668254852295
Q8TF50,YP_003587920.1,0.28318896889686584
P50458,YP_010097650.1,0.05604005604982376
Q9UEF7,YP_004857847.1,0.20998486876487732
O60704,YP_009703118.1,0.1671220362186432
P01127,AP_000045.1,0.23953735828399658
Q96L15,AIB07812.1,0.5557724833488464
Q13163,YP_009505799.1,0.1794649362564087
Q8N4P6,YP_010097699.1,0.10816528648138046
P51636,AEV55074.1,0.243921160697937
P15918,AEV55060.1,0.06871479749679565
P50458,AHM88405.1,0.6243169903755188
Q96AN5,YP_010097655.1,0.08792024850845337
P00995,AFD21950.1,0.11752590537071228
Q92625,ACN89713.1,0.2304687798023224
Q9BRG2,AP_000620.1,0.08042959868907928
P22460,YP_068373.1,0.16361522674560547
Q8WV16,YP_005296203.1,0.1640496850013733
Q6P531,YP_009344908.1,0.09294058382511139
Q9P2U8,YP_009094436.1,0.14742526412010193
Q8ND71,YP_008493022.1,0.26849156618118286
Q5JWF8,YP_009408606.1,0.13742251694202423
Q8WU17,YP_009252237.1,0.1405428647994995
O15455,YP_182399.2,0.29382431507110596
P04003,YP_182401.1,0.15190592408180237
Q8TBB5,YP_214097.1,0.08920866250991821
Q5VVH2,YP_009109571.1,0.19733037054538727
Q96C24,YP_009021876.1,0.15453849732875824
O00292,YP_009552122.1,0.08794789761304855
P07202,YP_008493008.1,0.12313620746135712
Q9NQX0,YP_009667150.1,0.11516597121953964
P35326,CAP08179.1,0.18739654123783112
O15146,YP_009252370.1,0.11882994323968887
Q6N043,AEV55051.1,0.08636022359132767
Q8IZ41,YP_004895378.1,0.3855311870574951
Q8N9F7,NP_044200.1,0.3081352710723877
Q6WN34,ACN89741.1,0.253921777009964
C9JBD0,YP_009703084.1,0.4598623812198639
Q7Z4V5,CAP08189.1,0.14185963571071625
Q50LG9,YP_010113337.1,0.08444968611001968
Q9UL36,AFD22113.1,0.13214795291423798
Q8NFT8,ACN89753.1,0.19851160049438477
Q13206,YP_009109622.1,0.16599878668785095
P47985,YP_004123739.1,0.3256587088108063
Q99551,YP_009109596.1,0.2080375850200653
Q99954,AAA61406.1,0.11272016912698746
Q13790,AP_000624.1,0.15113389492034912
O94876,YP_003587834.1,0.17815595865249634
Q9NUJ7,BAA82938.1,0.08402541279792786
Q5EB52,YP_008493001.1,0.08627324551343918
O95096,YP_009252275.1,0.1678554266691208
P43088,YP_008493024.1,0.10478593409061432
Q9NS66,YP_009252246.1,0.04614729806780815
Q9HAD4,YP_009703098.1,0.20168165862560272
P23469,AFD21969.1,0.34377697110176086
P19532,NP_570163.1,0.11797277629375458
Q6NUS6,NP_068674.1,0.6333239674568176
O60870,YP_005296339.1,0.09216702729463577
O15440,AAT95218.1,0.14020203053951263
P24071,YP_068301.1,0.32975950837135315
Q7L0J3,YP_067915.1,0.09509634226560593
Q9UHC1,YP_004680223.1,0.408549964427948
Q9UGJ1,YP_009703087.1,0.2238633632659912
A8K855,CAP08087.1,0.2037702202796936
A8MTL9,YP_009344936.1,0.4022431969642639
Q99954,YP_214032.1,0.0684756338596344
Q495A1,YP_009703065.1,0.1079961284995079
Q0VF96,NP_066866.1,0.18257136642932892
Q9Y2H0,AIY35090.1,0.288595050573349
Q96RL6,YP_010113422.1,0.1163310557603836
Q9UDX3,AFL47807.1,0.30163732171058655
Q9H1B7,YP_009207.1,0.3904573619365692
Q9BRY0,YP_009703113.1,0.05907531827688217
Q5VVH2,YP_008492985.1,0.1999998688697815
P51957,CAP08077.1,0.15539586544036865
O43502,YP_068169.1,0.35314130783081055
Q9H3S7,ACN89770.1,0.4106968641281128
Q7Z3D6,YP_009703166.1,0.10125070810317993
Q9Y3C0,YP_010113402.1,0.1584690809249878
P12645,AAW02842.1,0.10527195781469345
Q9GZY6,CAP08128.1,0.13215354084968567
O15530,YP_009252231.1,0.13615566492080688
Q5TC79,YP_010113254.1,0.15608255565166473
Q9H116,BAA82947.1,0.12218287587165833
Q8N8H1,YP_001294939.1,0.1725054830312729
P17181,AFW97358.1,0.15346910059452057
Q96RU2,AEV54967.1,0.09595233201980591
O14490,AIT11905.1,0.6855461001396179
Q96CM8,NP_041248.1,0.40913286805152893
P20273,YP_010097675.1,0.10812968760728836
Q9UEE9,YP_010097099.1,0.0611690916121006
P38606,YP_009344839.1,0.49392035603523254
P15918,CAP08172.1,0.14313171803951263
Q8WTT2,YP_182392.1,0.18780139088630676
P23786,YP_007518077.1,0.13103938102722168
Q8N3U4,NP_044196.1,0.17100515961647034
P09629,YP_010113364.1,0.3542773127555847
Q9H8X2,YP_214130.1,0.0975964292883873
Q9Y448,AAW02839.1,0.527108907699585
P14406,YP_009344895.1,0.3371396064758301
Q9UBK2,YP_009553487.1,0.4447186589241028
O00584,YP_214136.1,0.12577401101589203
Q96RL6,YP_009553485.1,0.17368173599243164
P36269,NP_570802.1,0.1784871220588684
P41968,YP_717905.1,0.1607121080160141
A1IGU5,YP_068372.1,0.3900291323661804
Q9UNA1,YP_009505550.1,0.28779172897338867
P04553,AIB07805.1,0.6015340089797974
Q9NZP8,AEV55023.1,0.09540893882513046
Q8N3C7,AGA15836.1,0.3362364172935486
Q9UHP3,CAP08057.1,0.20459076762199402
Q6P988,AFD21983.1,0.06897975504398346
Q13241,AAF19385.2,0.28938692808151245
Q9UEF7,CAP08180.1,0.3240150213241577
Q9BZE9,YP_009924330.1,0.6449353694915771
P09683,NP_066883.1,0.10195876657962799
Q9NQW5,YP_068137.1,0.21061687171459198
Q9NQH7,YP_010097680.1,0.10298171639442444
P08253,YP_004123745.1,0.1236589252948761
Q9ULD9,AEV55056.1,0.269629567861557
P11117,YP_010097107.1,0.1694677174091339
Q8N456,YP_009507377.1,0.36981460452079773
Q96GX5,YP_009109618.1,0.11219916492700577
Q8N5L8,YP_009703200.1,0.12283654510974884
O15297,YP_068115.1,0.13513433933258057
P46736,ACN89776.1,0.6665932536125183
O95760,YP_068114.1,0.11240031570196152
P26678,YP_009206.1,0.09584605693817139
P14598,YP_214083.1,0.20889782905578613
Q96MH2,YP_067973.1,0.19454216957092285
Q9H0P0,YP_067906.1,0.23169365525245667
A1IGU5,YP_004013957.1,0.5575001835823059
O75448,YP_009333210.1,0.3824274241924286
Q9H756,YP_009252253.1,0.11690466105937958
Q8IZP7,YP_009222.1,0.5604133009910583
P20273,YP_009513026.1,0.627206563949585
Q9BS40,AAC64686.1,0.42731356620788574
P51449,AP_000241.1,0.08078143745660782
Q8WU17,YP_009217.1,0.24960407614707947
P57739,YP_009703082.1,0.15389274060726166
P22001,ACN89701.1,0.5510798692703247
P18433,AAY68303.1,0.5922390222549438
P54274,NP_570172.1,0.10936209559440613
Q9BS40,CAP08166.1,0.13101211190223694
Q9NNX1,ACN89706.1,0.6820056438446045
Q5GH72,ABI74615.1,0.1089935451745987
Q96EQ8,YP_010113329.1,0.19985365867614746
A2RUB6,AFD22146.1,0.30895116925239563
Q13241,AAD21330.1,0.11777933686971664
Q9BWT3,ACN89684.1,0.6951331496238708
Q6KF10,YP_009552099.1,0.20163023471832275
Q7RTR0,YP_182387.1,0.24300144612789154
Q9UK73,YP_068307.1,0.2920793294906616
O95711,YP_003896053.1,0.11019372940063477
O15455,AAT95217.1,0.13273505866527557
Q6ZT12,YP_009703057.1,0.2065558284521103
Q5TEU4,ACN89708.1,0.22798696160316467
P21246,YP_007518068.1,0.1474533975124359
Q6P587,YP_010097115.1,0.22781941294670105
P98174,AP_000061.1,0.20529426634311676
Q96PT4,YP_010097694.1,0.05604642257094383
Q96LW7,YP_010097648.1,0.09693840891122818
Q96EP9,YP_010097133.1,0.09847784787416458
Q8NCD3,YP_009449560.1,0.2077941596508026
O43502,YP_003587829.1,0.5579048991203308
P78562,YP_214096.1,0.18647414445877075
O15440,YP_214021.1,0.18564985692501068
O95696,AFD21944.1,0.15594080090522766
Q8WTT2,NP_570282.1,0.08480776846408844
O00461,CAP08121.1,0.4336208999156952
P30556,AP_000608.1,0.5226708650588989
P22004,AP_000234.1,0.12940283119678497
Q9GZY6,YP_009054986.1,0.11461744457483292
P32249,AFL47806.1,0.1539330780506134
Q96K75,NP_570302.1,0.04259561747312546
Q8NCD3,AFL47801.1,0.22088730335235596
P09629,YP_009703099.1,0.19875364005565643
P32249,AP_000056.1,0.31330999732017517
Q9Y3C0,YP_009703076.1,0.33325451612472534
Q9NRP7,AAD21368.1,0.42868393659591675
Q8N9F7,AEV55039.1,0.2791469395160675
P34820,YP_182339.1,0.14296559989452362
Q6N043,YP_068167.1,0.38160356879234314
Q8IZI9,YP_009208.1,0.1027282252907753
Q9BRR6,YP_182357.1,0.12805208563804626
P23786,YP_009111411.1,0.4526973068714142
Q6PRD1,AFD22015.1,0.19530142843723297
Q9BY71,AFD21904.1,0.06850451976060867
Q6P531,YP_010097119.1,0.0721149668097496
Q96CG8,BAA82934.1,0.13431885838508606
Q9UHB4,YP_068100.1,0.09463829547166824
Q9H5L6,AP_000337.1,0.4727804660797119
Q9BUY7,AEV54961.1,0.3469391465187073
Q8TEV9,ACN89728.1,0.5296168923377991
Q6NT89,YP_009703108.1,0.18498049676418304
Q8IXL7,BAA82930.1,0.1018967479467392
P43628,YP_009513221.1,0.2133367359638214
Q9H9A5,YP_068179.1,0.20357446372509003
Q9ULD9,YP_182364.1,0.4020661413669586
P41220,YP_009337827.1,0.14594782888889313
Q9BQY9,AAA47562.1,0.15316618978977203
Q9BYN7,NP_108676.1,0.10982965677976608
Q9BY12,YP_005296285.1,0.05988311022520065
Q2HXU8,YP_182360.1,0.13258330523967743
O75379,AEV55020.1,0.25046786665916443
Q969F1,AEV55049.1,0.11644654721021652
Q9Y3C0,YP_009344897.1,0.15181396901607513
Q9HAW4,NP_598362.1,0.3846094608306885
B9A014,CAP08120.1,0.1779189556837082
Q9Y576,NP_570798.1,0.09617984294891357
Q9UGI6,AFD22080.1,0.2152504026889801
P22531,YP_006589918.1,0.2592560946941376
Q9NR50,AFD22099.1,0.10635514557361603
P28328,AEV55024.1,0.11040767282247543
Q0VF96,YP_008492967.1,0.22099202871322632
Q86SQ7,AP_000233.1,0.6290823221206665
Q969T9,YP_009703069.1,0.608409583568573
Q9BY19,YP_009109734.1,0.0864119678735733
Q5T2D2,YP_068320.1,0.28557276725769043
Q96QE5,YP_009094041.1,0.33328646421432495
Q50LG9,AFD22066.1,0.06382235884666443
O15297,YP_007985639.1,0.18468992412090302
O15530,YP_008520233.1,0.15383277833461761
Q69YN4,CAP08144.1,0.5264405012130737
Q9BRP4,NP_044195.1,0.23797853291034698
Q16270,YP_001033970.1,0.11253529787063599
Q13671,YP_009344949.1,0.1974581927061081
Q9UHF5,YP_068274.1,0.1827535629272461
P29376,YP_009252301.1,0.2939947843551636
Q9Y6Y1,YP_009344852.1,0.34582677483558655
O00142,NP_047409.1,0.21434816718101501
Q9UHF5,AEV55075.1,0.08062102645635605
P15085,YP_214089.1,0.20565874874591827
Q8WWU7,YP_214062.1,0.2738940715789795
Q9BRP4,YP_010097638.1,0.0840066447854042
P32239,YP_004123754.1,0.22668340802192688
Q9NZP8,YP_010097646.1,0.0677584633231163
Q14C87,YP_009513241.1,0.5118364691734314
O75448,YP_004346933.1,0.24666856229305267
A5PKW4,YP_010097652.1,0.07515744119882584
Q96DC8,AKA97943.1,0.6588041186332703
O15519,AFD21880.1,0.12567947804927826
Q9UNW8,YP_182409.2,0.22225123643875122
Q9Y4C2,YP_001033967.1,0.1427469551563263
Q9H4A9,YP_009252235.1,0.08014395087957382
Q9Y6K1,YP_010097670.1,0.23080945014953613
Q9BUY7,NP_066870.1,0.27631282806396484
Q9BRT2,YP_009703064.1,0.15605385601520538
Q6NUS6,YP_001033963.1,0.08781734853982925
P09919,YP_068275.1,0.11230773478746414
Q9H813,YP_005296215.1,0.1126081719994545
Q9Y663,YP_005296250.1,0.05613189563155174
O43502,YP_009140485.1,0.2581528425216675
Q5QGS0,YP_009344846.1,0.13320402801036835
Q6ZS17,YP_182395.2,0.11715196073055267
Q8N5J2,AIY35075.1,0.3434700667858124
Q02556,YP_010113358.1,0.12596215307712555
P17405,CAP08082.1,0.12373434007167816
Q9NQX0,YP_005296360.1,0.0810527354478836
Q92753,YP_009344948.1,0.19332346320152283
O76041,YP_214152.1,0.1514900177717209
O43301,AIY35091.1,0.4546971321105957
Q8WTR2,YP_068257.1,0.13650810718536377
P32249,YP_214151.1,0.2841370701789856
O43290,YP_214052.1,0.3518557548522949
Q9NNX1,YP_001033938.1,0.21139703691005707
P33032,CAP08098.1,0.13866408169269562
Q99551,AFD21935.1,0.11269388347864151
Q8ND71,YP_009252244.1,0.1477060765028
Q9BUY7,YP_009344890.1,0.34028926491737366
O75808,YP_005296265.1,0.09688196331262589
Q9BV44,YP_009344941.1,0.16021259129047394
Q9H8N7,YP_068246.1,0.10524647682905197
Q8TF76,YP_010097088.1,0.04874038323760033
Q07687,YP_010113373.1,0.12932248413562775
Q16819,AAA47731.1,0.41800498962402344
P13612,YP_009344943.1,0.41684550046920776
O15534,AEV55087.1,0.09860144555568695
P01148,YP_009344859.1,0.04978438839316368
O95707,YP_068309.1,0.1169133260846138
Q5TEU4,CAP08135.1,0.07729361951351166
Q6P1N9,YP_001034007.1,0.22519347071647644
P31639,YP_068383.1,0.16960743069648743
Q96PN8,AFD21886.1,0.21586619317531586
Q9BRT2,AIH06862.1,0.6787139773368835
Q8N9N2,YP_009140489.1,0.3235321640968323
P46736,YP_009344901.1,0.15672966837882996
Q8IXW5,YP_068177.1,0.1017417386174202
Q8NHQ8,AAD21388.1,0.3731549084186554
O15519,YP_068365.1,0.44690585136413574
Q5XG87,AFL47802.1,0.17768798768520355
Q9BRT2,YP_010097632.1,0.15077359974384308
Q3B7T1,YP_010097101.1,0.11189655214548111
Q96AG3,YP_009703085.1,0.5116761326789856
Q5QGS0,YP_001033978.1,0.298726886510849
Q9NS66,NP_570238.1,0.05251861363649368
Q86TS9,YP_214144.1,0.23068471252918243
P09919,ACN89688.1,0.12170552462339401
Q96BH3,YP_007195269.1,0.11293677985668182
Q16566,BAA82952.1,0.16931787133216858
Q9HAD4,ACN89750.1,0.5045475959777832
P07498,NP_066840.1,0.23742349445819855
O75161,YP_009252290.1,0.3544943332672119
Q8WTR2,YP_009703191.1,0.07799896597862244
O75191,YP_068392.1,0.3176161050796509
Q96CG8,NP_015543.1,0.15282447636127472
Q71F56,YP_003896056.1,0.12520824372768402
O43716,YP_009507376.1,0.42088815569877625
P12018,YP_009270626.1,0.18659593164920807
Q6AI08,YP_009552044.1,0.3062555491924286
Q5TEU4,YP_068146.1,0.18943673372268677
Q9BZE9,YP_068162.1,0.16145703196525574
Q9P266,YP_003587899.1,0.30156537890434265
Q5T5X7,NP_108656.1,0.2104836404323578
O60678,YP_182381.2,0.2911396026611328
Q96NS5,NP_015537.1,0.15575209259986877
P06850,YP_009252234.1,0.09886212646961212
P16389,AAA47732.1,0.40652528405189514
P32239,YP_004346917.1,0.15898479521274567
Q92626,YP_068155.1,0.39499008655548096
Q96CG8,YP_009703144.1,0.11553140729665756
Q9UIF9,YP_068258.1,0.12436898052692413
O43286,YP_009344914.1,0.15194447338581085
P38606,AIY35076.1,0.5566757321357727
Q5GH72,NP_015536.1,0.1180470734834671
Q5VVH2,YP_214045.1,0.2985277473926544
Q86Y91,AAB59904.1,0.46149399876594543
P35557,YP_005296230.1,0.07057323306798935
Q6ZVZ8,YP_010097065.1,0.09486056119203568
Q96SL1,YP_008493020.1,0.05395039916038513
Q8TBE9,AIB07790.1,0.6856983304023743
Q6UX15,YP_010097132.1,0.15570257604122162
P22460,NP_108665.1,0.10099741071462631
O75443,YP_010113352.1,0.0888865515589714
Q6PEW0,AEV54990.1,0.13586340844631195
P01213,ACN89752.1,0.5367816090583801
Q8N2I2,YP_009094044.1,0.029482880607247353
Q63HN1,YP_008492971.1,0.1166238784790039
Q9NVH6,YP_010097111.1,0.05387651175260544
O95760,YP_008492999.1,0.06815457344055176
Q9UIF9,YP_008492992.1,0.19571827352046967
Q16819,BAA82904.1,0.16874709725379944
